"sep=;"
1375538551
1374811783
1371185441
1375613172
1374980961
1371015579
1370444716
1374851797
1369596699
1373889918
1373919713
1375706206
1370525066
1374148329
1370408887
1369526825
1369754615
1369001807
1373179902
1375523529
1365027342
1364601177
1368244515
1365024697
1362728498
1364601167
1364373270
1362791274
1362794355
1364595512
1366029577
1365091339
1362876015
1364601157
1362791539
1368966101
1364299994
1368889040
1368049855
1362989623
1362652014
1359751451
1362227460
1362155972
1358339207
1371184580
1360675596
1370928202
1358447003
1353721980
1358987875
1358339208
1354657464
1370922156
1358447006
1359904077
1355496330
1357454000
1368816903
1359021690
1357733243
1371076678
1360585735
1357448178
1369707076
1369632916
1365271728
1369457331
1365060196
1361413517
1363670504
1364640553
1373988296
1361413545
1368149251
1357554124
1365874016
1374765859
1375800062
1370409881
1373890642
1364410467
1357768415
1363637956
1372272873
1374099346
1371120858
1373918290
1371235157
1365104511
1364356824
1376379910
1371075708
1359444593
1371075707
1371229699
1359878169
1371073902
1364523166
1359202522
1365931676
1368049858
1374851462
1370346598
1363521929
1376306526
1360041957
1360041329
1359301025
1359878164
1365397761
1375719168
1365931678
1370340608
1365199038
1362779460
1361380877
1359336797
1369595053
1360568422
1355352787
1370306797
1364595504
1375653120
1358369971
1376440994
1361413527
1372272368
1371111628
1374137920
1374686256
1374180258
1371145397
1371255710
1369629923
1361413501
1370441714
1366028197
1364343547
1368161709
1363835355
1374973351
1370247971
1361413578
1361413483
1371014000
1365963009
1361413565
1369528512
1360712767
1360008488
1360745799
1357619830
1355497388
1375648268
1357733248
1359976979
1360532556
1358448539
1371229295
1359945546
1374814839
1375796650
1373888423
1376475103
1355396815
1374782563
1360745791
1373888427
1357656600
1370987221
1365317450
1362979717
1368163358
1368821639
1365963293
1363829302
1370984820
1370204475
1369445024
1364578799
1370450314
1369748120
1363657157
1364483098
1368785665
1365364112
1362906322
1366030531
1366164999
1362794829
1359805135
1359169045
1355339248
1376379952
1358211479
1375796680
1359878156
1359235891
1376287256
1375648274
1359203381
1357619833
1375744434
1362785776
1354528873
1355473750
1375644107
1375648285
1375750740
1375644093
1357484025
1375062038
1371184987
1374100503
1375060219
1373175197
1373178295
1370408890
1374928539
1371014046
1373243883
1374774521
1371222564
1374785106
1374929296
1373187899
1371187152
1371235140
1373375773
1370332641
1373184518
1369707087
1369525414
1366011019
1364595495
1368115307
1365873985
1365828725
1365828729
1365929750
1369004407
1365866075
1364484286
1368848269
1368924475
1365873991
1364411372
1364640545
1365340443
1364483681
1368854344
1368740303
1364374309
1363473580
1363646946
1364397570
1360651928
1359738541
1359878209
1364397923
1360686091
1360471901
1363752210
1362821829
1363784530
1360686001
1360684537
1362784616
1360566539
1360652054
1359024794
1359936478
1360684749
1376408693
1375781312
1357510326
1357662029
1357731306
1353834954
1358488479
1376478025
1375744919
1359007520
1354663681
1376378052
1358281010
1376379961
1355314302
1376307781
1357707805
1375676244
1375824987
1375710874
1374894031
1373888430
1374732822
1374099396
1374765869
1373181149
1373977939
1373335308
1374736145
1371183504
1371267528
1375645312
1374219527
1374733004
1371221828
1374698623
1371159536
1374738378
1371229716
1375614251
1371126092
1370407051
1370983445
1369719299
1370450810
1369709413
1369709404
1370260862
1369753080
1370214590
1368998677
1368089066
1369528527
1370316123
1368997517
1370450782
1369608429
1368690280
1366178044
1369666622
1365828736
1369523513
1365873998
1365174142
1365321589
1363747488
1365272381
1361148381
1365248167
1364409675
1364523256
1360718604
1365317472
1360713912
1363601955
1365801539
1364397346
1362860894
1362657812
1363723469
1360693092
1362985866
1364397189
1362155024
1364523259
1360682918
1360652236
1357731435
1358059195
1353147055
1359161618
1360651727
1375713096
1360650361
1358559430
1354503478
1357562201
1375682889
1355340534
1357559426
1359839743
1360650629
1375784393
1376408504
1357565196
1375718114
1354657467
1375062560
1375677770
1374849639
1374066530
1374736626
1373889823
1374098671
1373181371
1373180185
1373335304
1373336131
1372273352
1373116825
1370520915
1371229709
1374305173
1374028050
1374958179
1373180169
1370409879
1374773423
1370406492
1370215913
1370289579
1369607916
1369526474
1369455965
1370375042
1368746944
1365317460
1365322863
1368060386
1369719157
1368746954
1366102465
1368787280
1366055126
1370286410
1366029576
1365963287
1368848263
1369902324
1365289265
1365091901
1363504667
1362793376
1363607457
1365104506
1362793390
1363712937
1363506547
1361148216
1362151950
1363145775
1363718551
1365064053
1365096201
1361444155
1365239397
1362872196
1360785608
1362694551
1360535511
1360785605
1357815788
1360646035
1357733306
1375798291
1355534013
1376354500
1358376227
1354717481
1358240735
1375682882
1358376220
1357050157
1359024789
1375800059
1359202252
1375662019
1360580254
1354657462
1360651464
1375612043
1375012900
1375070815
1373097320
1370923255
1371255947
1374851464
1375063266
1373098863
1373286864
1373887190
1374981619
1370975924
1371183818
1373256956
1374766409
1371221835
1372273534
1373416331
1373420095
1374098276
1370443529
1368890740
1369666625
1368758172
1365238766
1369666562
1364374602
1368848254
1366072400
1365270148
1364451012
1363621658
1366491988
1367950808
1368683912
1365240748
1368849463
1363549539
1363549550
1363784533
1370302592
1365364094
1360012569
1357656586
1359937110
1356725313
1357524558
1360785603
1353769410
1362905866
1355341537
1375713103
1375612798
1358340065
1362905876
1358322962
1359806316
1358282483
1359769209
1357619840
1356726616
1375677236
1374670829
1374174297
1374698651
1373584835
1370984406
1374155668
1374138244
1373288226
1370471977
1372346572
1366259113
1373185063
1370308120
1374005429
1366481461
1366210136
1373076893
1369696129
1373285586
1371257556
1366032198
1366019419
1366029169
1365300071
1360565892
1362756971
1360551569
1355314296
1363785866
1360529813
1364520037
1364593359
1363793025
1364499106
1365317443
1364589215
1365271269
1353845430
1362905854
1361380885
1360711359
1364556896
1365921618
1375117880
1375558910
1375012957
1373183123
1374079851
1374724547
1375654193
1370315933
1375744134
1370239666
1375794251
1369529716
1373154260
1374098426
1370519417
1370710048
1373351795
1368738741
1374503492
1373253093
1368373029
1367550799
1360008242
1363035342
1363768301
1362154048
1363550347
1365111031
1366485133
1366029578
1368255602
1359968573
1368079109
1365271576
1367929079
1360581062
1365877390
1365357149
1362980331
1362785414
1359612931
1357756624
1353771796
1358282919
1375051633
1359100346
1370983473
1370955005
1374154091
1368708310
1369526484
1371257541
1368197636
1366039281
1355448673
1357733304
1366482909
1366030594
1357731949
1365107730
1368776426
1361317525
1375733038
1360763792
1359882551
1354666847
1373858417
1371400187
1366140954
1358369408
1375778944
1371399618
1363653393
1364306310
1366020342
1366154992
1370603066
1364583904
1375715949
1369819064
1353914585
1363886788
1369893425
1370450831
1368070229
1363634527
1363634518
1358515646
1362761670
1355423033
1374135931
1353789678
1360750207
1359769511
1356369831
1358267734
1359261751
1355375488
1373184163
1364485141
1358648097
1363783895
1355014748
1365028509
1354568210
1354177973
1375549444
1371014002
1352810150
1365364103
1370441724
1367877107
1364372330
1362414722
1353819002
1369666861
1365271725
1364286578
1365511646
1363913926
1364634501
1373416919
1370238709
1370717834
1375099869
1353047386
1367877115
1362024894
1362095147
1355426845
